,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
R.Index.TTP,88.44326782224,87.8524963379,87.8613723755,87.93435363770001,88.00548706054,89.01994628906,90.4347015381,91.12515563966,90.99700164795999,90.92354888916,91.11749572753999,89.73042144776,89.60694732665999,90.15644683838,90.38475494383998,90.52261199950001,90.7394973755,90.735496521,90.62852935789999,90.6647064209,91.03892822266,91.21645965574,91.38122406008002,91.51837005616001,91.58840179443999,91.61276702882,91.66817169192,91.70038909910001,91.72673645017998,91.76013336184,91.78341522218003,91.79354248048,91.81731414794,91.85393829344,91.87261199952,91.88824615477999,91.89926147460001,91.90447387696,91.90836334225
R.Middle.TTP,38.15206680298,37.70738754274,37.606024932859995,37.531776428200004,37.49453887938,37.49264755248,37.50963897703999,37.53661880495999,37.564021301260006,37.62219467162,37.802166748039994,37.85373306276,37.79235229494,37.79149551392,37.83499526978,37.90013809201999,37.980229187,38.0391090393,38.034478759760006,38.045816802980006,38.09541778566,38.14913711548,38.21352386474,38.27807846068,38.3083580017,38.33816833496,38.3981933594,38.48688735962,38.50461196898,38.53974761962,38.63112564086,38.68036956787999,38.749233245839996,38.75486450194,38.70613250732,38.69217834474,38.68382949828,38.67491226198,38.6710166931
R.Ring.TTP,35.715760803239995,35.48860702518,35.440921783440004,35.400655364980004,35.36184539794,35.07321777344,35.013394928,35.07324676516,35.37368011476,35.534587097160006,35.70867233276,35.90982513428,35.89833145142,35.90814895628,35.90917816162,35.91501312256,35.92317581178,36.04479598998,36.06417312622,36.0816619873,36.055605316160005,36.05953979492,36.07298812866,36.081159210180004,36.091061401359994,36.09504165648,36.0912185669,36.08186264038,36.0805252075,36.10413589478,36.12927093506,36.13874053954,36.1366317749,36.08672561646,36.03414154052,36.02007904052,36.013382720959996,36.00484542846,36.000627517699996
R.Pinky.TTP,35.73094558718,35.6440208435,35.640717315660005,35.63977355956,35.64257354734001,34.434902954100004,33.55442962648,33.36750030518,33.92932891846,34.11240692137999,34.550765991199995,34.91181640626,34.988403320319996,35.16927719118,35.24547576906001,35.107054138180004,35.08498153686,35.23562164306,35.26747360228,35.3138244629,35.35208435058,35.20695343018,35.08490448,35.05405426026,35.08184280396,35.07898635866,35.05735473631999,35.02211914062,34.98239059446,34.98474349976,34.986495208739996,34.97910461424,34.961712646500004,34.78976058959999,34.55679855347999,34.296710968,34.23869552612,34.180614471439995,34.1383533478
L.Thumb.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TTP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb.TNA,63.320175857299986,62.840631053699994,63.208194143440004,64.14077874200001,65.336524605,69.36344766312,67.40409431942001,69.84111594548,66.99376075892,69.1556649603,68.91733719286,65.56151581418001,66.970109484,70.50130974713998,70.87741763727999,69.76089978672,67.60607388368001,64.63946187574,64.83209163517999,68.61355532508,71.49957942356001,71.57699651777999,70.33719545715999,69.21532002224001,68.49002473672,68.4342293223,69.5190376537,69.31380800382,69.11790082408001,70.40660487618001,68.44296683172,67.10350103440001,68.18738408907998,67.53811593268001,66.7713321698,67.00272651236,67.68255203392,67.84353924406,67.81699665030001
R.Index.TNA,51.139572471579996,45.74172625874,46.971132648959994,50.23645732052,46.70348167418,59.961285484840005,72.92224905294,77.34878913612,70.20975738572,80.58645391159999,84.2761717025,63.9384533949,71.24015343415999,82.35956832862,84.04741788366,82.80037861724,78.86197597356,73.94419870558,74.8963904229,82.46417106338,88.07009314275999,88.80067357592,86.97538694758,84.96132747384,82.75648059356001,82.98114652088,85.57168754042,85.75791826672,84.46648211995999,83.30131548986,81.70322324060001,81.85606746916,82.8869227391,81.21389264512001,80.66971651307999,80.42355327848,80.6356206821,80.6928525305,80.7291986836
R.Middle.TNA,84.78705427447998,85.7582380817,85.65002854464001,85.32470973433999,87.7065168065,89.15423314284,88.33524710056001,81.68455506586,77.91674091558,77.33718832587999,74.08949994738,77.34380056906,78.87198454256,76.81652406218001,75.64305864321999,75.58000862218,76.66943513664,79.10086683406,78.6566615864,76.31757988292,73.29440025768,72.16874581236,72.86276073213999,73.64899717318,74.98590718407999,75.21732749454,74.16432845366,76.01960662065999,77.65013958998,76.71166711554001,76.2981067038,76.15306787429999,76.64241077032,80.54028301482,82.16700007202,82.32639094068,81.99332823419999,81.89617144834,81.8213497757
R.Ring.TNA,85.93702285914,86.90933011899999,86.21045783826,85.63258222714,87.86408855658001,86.97527487564,83.83226850231999,78.1855112428,78.03050757972,76.64780798989999,73.40670315324,78.09687602294,79.07771441586,74.63786647578002,73.35289359852,74.67375545744,76.83218542937999,79.57602033190001,79.28482332048,75.83702233186,71.42097054016,70.19741580744,71.53518549196,73.25663065455998,74.94236451044,75.06218715840001,73.29434968862,74.08424350103999,74.99772257104,74.11581088026,75.07485265184002,75.75782302078001,75.18266583706,77.96491680632,79.54827569852,79.66413346068,79.30072113204001,79.16843253336,79.07951030000001
R.Pinky.TNA,79.39279504642,80.53248854955999,79.70537455977998,78.6821374468,80.48112680957999,78.7905287591,74.70034383664,71.82497613748001,73.00638362858,70.11797731848,67.61746285067998,73.87440523524,72.78115597502,68.03515762283999,67.5258331238,69.66747827592,71.66585178132,74.20961097546001,73.79240959314001,69.2566116904,65.53294157526,64.51302561792,66.10613750043998,68.04858848545999,69.77298715309999,69.92497580826002,68.24869016173999,69.07599959404,69.5178813995,68.29581093636001,69.67014750098,70.69462150525999,69.93976793472001,72.54613842934,74.3930918396,74.46426160776,73.95045286529998,73.73573263739999,73.63702461220001
L.Thumb.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Pinky.TNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.Thumb_Index.ang,19.54205381642,18.63928718172,17.34048503976,14.82721231168,19.195672660899998,20.157430468079998,25.14446305618,25.75507870144,16.76835413952,21.47720338432,22.041963505899997,12.940023886919999,13.78924645438,23.83433891712,27.562842133700002,24.239907370999997,20.42755112528,14.89061119072,12.1138421783,18.88508618258,20.889907923459997,20.5534423992,21.77707093536,22.843950835000005,23.600462933280003,22.4243716829,21.90323999734,21.77851078618,23.80782229128,29.24436372556,27.42303309926,23.074757483340004,22.394211353019998,22.13539697562,22.523385855799997,23.105752544039998,24.049117231060002,24.664087622020002,24.7066600877
R.Index_Middle.ang,135.6608044568,131.23009311159998,132.25120495840002,134.607445966,130.83623412319997,145.4709733368,160.43936158440002,158.8232107222,148.0587330592,157.47018558960002,158.25511816960002,140.8520221708,149.97640384979996,158.7424834062,159.4408745978,158.1913219138,155.33308618400002,152.9276866062,153.3520728918,158.41946480380003,161.2481272144,160.9407986806,159.79073032440002,158.52313406160002,157.5030499962,157.9635945096,159.62711079119998,161.6976176098,161.9928205088,159.8143501646,157.77412189800003,157.80920040840002,159.34480982960002,161.63353434020001,162.78401271540002,162.66492946900001,162.50802331660003,162.46950064460003,162.4375984165
R.Middle_Ring.ang,6.636074892464,6.6658847840740005,4.519745565146,2.790471000276,2.914160812736,8.96174730199,9.550851545516,9.569472909734001,3.85150710109,4.472070453085999,7.8515884650359995,3.2509302210260005,3.436559116006,8.017383278554,9.555651503761998,9.545134510964001,8.809597116364,3.0868670980259996,4.140652692432001,4.251409473884,9.412784238532,9.531552282868,9.544284575304001,9.57642751894,9.594707371323999,9.592572196274,9.535691939341998,9.523437490128,9.563084639562,9.573161203388,9.543612827161999,9.58106671549,9.524067552986,9.503347915448,9.496214264515999,9.493603296340002,9.493346180126,9.498323642526,9.501672901545
R.Ring_Pinky.ang,9.154618033178,9.056829646894,8.936119307378002,8.890544305182,8.693239814155998,14.956484023162,18.872784581159998,14.804295739935998,7.864165078301999,8.11030764109,7.0351455242,9.152185935881999,9.458785319023999,7.149860614042,9.433633032122,11.52244088756,7.688559231100001,8.656364223762,9.211234681924001,8.417955648368,8.205602341784001,11.9942734006,10.895985345936,8.470812848038,6.993014939651999,8.036802642666,8.188675809058001,8.726020850192,8.775581409975999,8.651101968852,8.55175550956,8.300524266662,8.315596231228,11.185020872762,13.35872730632,16.07592565238,16.40737732504,16.03579741374,15.6299417755
L.Thumb_Index.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Index_Middle.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Middle_Ring.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.Ring_Pinky.ang,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R.sphere_center_x,20.81923789978,18.09177665712,15.305391120919998,10.739028358448,-1.3490195989599998,-12.8874645233,-12.04117832186,-13.425261020650002,1.180656790734,-0.8776538699858,-4.145076417922,6.924381542204,4.1510542511928,-5.204473817349,-10.363019752502002,-11.0110578537,-7.706631374360001,6.015125298496,13.01009960174,1.74634346962,-8.409835147858,-12.14520816802,-13.30024108888,-12.697424507140001,-10.44996128084,-9.633073997493998,-6.211556243898,-5.279913425446,-8.748521900176,-10.95385951996,-10.38380947112,-7.638193702698,-8.370304965966,-12.802729225159998,-12.815145492540001,-12.439737319939999,-12.75157947542,-13.048712158220003,-13.122765541100001
R.sphere_center_y,205.0726989748,208.96086730960002,205.68184509259999,201.556552124,200.4148223878,194.2876922608,177.8356994628,180.667626953,172.61977233899998,161.75111694339998,162.3143615722,169.74812011720002,164.7754058838,163.1801605228,168.44402771,172.04680480939996,173.1513610838,172.8228515628,170.4133178712,160.23327941879998,156.9288146972,159.7609680176,165.781967163,170.0428497314,173.32470092740002,172.74492797840003,163.7372924804,161.6497924806,166.44162597660002,174.1838928222,179.163345337,178.0509582518,171.3153778078,169.8135681154,170.03380737319998,170.6804412842,171.20942382800004,172.09548034660003,172.46397399900002
R.sphere_center_z,57.56662864684,62.96829605104,62.41717453002,60.77741699218001,54.30600357056001,28.117589378340007,2.5041610717786,19.836071968076002,39.68291549682,18.68466110232,22.91938552858,41.49042663574,28.10422706604,17.44905090332,16.090085029580003,20.37185478212,29.08129348754,39.51938781738,38.98913497924,19.23962650298,5.350071763994,4.195410108566,11.116360950454,20.43915443418,26.46690025332,21.459185791000003,4.9597494959896,-1.4114701703199999,5.190649247166,17.8105073929,26.92654533388,23.115348815919997,8.370748043068,-4.0443704992508005,-8.178976821897999,-7.873972702025999,-6.695747852327999,-6.416728782653999,-6.1757578849799994
L.sphere_center_x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L.sphere_center_z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
